JAMYEUD,DAMYEUD,Gargish Cloth Leggings,Legs,Gargish Cloth Leggings$Insured$Weight: 4 Stones$Gargoyles Only$Brittle$Casting Focus 2%$Mana Increase 8$Hit Point Regeneration 3$Stamina Regeneration 3$Luck 150$Enhance Potions 2%$Hit Chance Increase 4%$Physical Resist 20%$Fire Resist 27%$Cold Resist 6%$Poison Resist 6%$Energy Resist 6%$Lower Requirements 70%$Strength Requirement 6$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
KAMYEUD,DAMYEUD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Provocation +15$Swordsmanship +15$Antique$Stamina Increase 4$Mana Regeneration 3$Enhance Potions 25%$Hit Chance Increase 20%$Faster Cast Recovery 3$Faster Casting 1$Lower Mana Cost 8%$Durability 255 / 255$Legendary Artifact$ 
HAMYEUD,DAMYEUD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Antique$Dexterity Bonus 8$Intelligence Bonus 8$Night Sight$Luck 100$Enhance Potions 35%$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 4$Durability 255 / 255$Major Artifact$ 
NAMYEUD,DAMYEUD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Spirit Speak +15$Antique$Dexterity Bonus 8$Mana Increase 4$Enhance Potions 25%$Defense Chance Increase 15%$Lower Reagent Cost 20%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
LAMYEUD,DAMYEUD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Necromancy +15$Antique$Intelligence Bonus 8$Luck 100$Hit Chance Increase 20%$Spell Damage Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
BAMYEUD,DAMYEUD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Fencing +15$Antique$Dexterity Bonus 8$Intelligence Bonus 10$Mana Regeneration 3$Luck 100$Enhance Potions 25%$Defense Chance Increase 15%$Faster Cast Recovery 3$Durability 255 / 255$Major Artifact$ 
CAMYEUD,DAMYEUD,Gargish Ring,Ring,Gargish Ring$Insured$Weight: 1 Stone$Spirit Speak +15$Gargoyles Only$Antique$Intelligence Bonus 8$Mana Increase 4$Spell Damage Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Swing Speed Increase 10%$Energy Resist 15%$Durability 255 / 255$Major Artifact$ 
AAMYEUD,DAMYEUD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Resisting Spells +15$Animal Lore +20$Antique$Dexterity Bonus 8$Mana Increase 4$Enhance Potions 25%$Defense Chance Increase 20%$Faster Cast Recovery 3$Lower Reagent Cost 20%$Durability 255 / 255$Legendary Artifact$ 
FAMYEUD,DAMYEUD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Throwing +20$Antique$Stamina Increase 4$Mana Regeneration 3$Night Sight$Hit Chance Increase 15%$Defense Chance Increase 15%$Faster Cast Recovery 3$Damage Increase 35%$Durability 255 / 255$Legendary Artifact$ 
GAMYEUD,DAMYEUD,Gargish Necklace,Necklace,Gargish Necklace$Insured$Weight: 1 Stone$Gargoyles Only$Brittle$Damage Eater 15%$Strength Bonus 4$Hit Point Increase 5$Mana Increase 8$Stamina Regeneration 3$Mana Regeneration 3$Reflect Physical Damage 15%$Lower Mana Cost 8%$Physical Resist 1%$Fire Resist 2%$Cold Resist 22%$Poison Resist 17%$Energy Resist 3%$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
EAMYEUD,DAMYEUD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Archery +5$Necromancy +20$Discordance +20$Swordsmanship +15$Antique$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 15%$Lower Reagent Cost 20%$Durability 255 / 255$Legendary Artifact$ 
TZLYEUD,DAMYEUD,Leather Gloves,Gloves,Leather Gloves$Insured$Weight: 1 Stone$Brittle$Intelligence Bonus 4$Hit Point Increase 7$Mana Increase 8$Stamina Regeneration 3$Enhance Potions 2%$Defense Chance Increase 4%$Lower Mana Cost 10%$Physical Resist 2%$Fire Resist 4%$Cold Resist 18%$Poison Resist 23%$Energy Resist 3%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$ 
XZLYEUD,DAMYEUD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Animal Taming +10$Magery +20$Antique$Dexterity Bonus 8$Stamina Increase 5$Luck 100$Hit Chance Increase 15%$Spell Damage Increase 15%$Damage Increase 35%$Durability 255 / 255$Legendary Artifact$ 
WZLYEUD,DAMYEUD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Swordsmanship +15$Antique$Dexterity Bonus 8$Intelligence Bonus 8$Stamina Increase 4$Mana Increase 4$Enhance Potions 25%$Defense Chance Increase 20%$Faster Cast Recovery 3$Faster Casting 1$Durability 255 / 255$Legendary Artifact$ 
ZULYEUD,DAMYEUD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Antique$Stamina Increase 5$Night Sight$Enhance Potions 25%$Hit Chance Increase 15%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Legendary Artifact$ 
IDLYEUD,DAMYEUD,Tribal Mask,Helm,Tribal Mask$Insured$Weight: 2 Stones$Brittle$Strength Bonus 5$Dexterity Bonus 4$Stamina Increase 8$Stamina Regeneration 3$Reflect Physical Damage 15%$Hit Chance Increase 4%$Defense Chance Increase 5%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 3%$Fire Resist 15%$Cold Resist 6%$Poison Resist 10%$Energy Resist 5%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$ 
FDLYEUD,DAMYEUD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Evaluate Intelligence +15$Fencing +15$Antique$Dexterity Bonus 8$Intelligence Bonus 10$Mana Increase 4$Enhance Potions 35%$Spell Damage Increase 15%$Faster Casting 1$Durability 255 / 255$Legendary Artifact$ 
GDLYEUD,DAMYEUD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Evaluate Intelligence +15$Swordsmanship +15$Antique$Enhance Potions 35%$Defense Chance Increase 15%$Faster Casting 1$Lower Mana Cost 8%$Damage Increase 25%$Energy Resist 15%$Durability 255 / 255$Major Artifact$ 
LDLYEUD,DAMYEUD,Butcher Knife,One-Handed,Butcher Knife$Insured$Weight: 1 Stone$Brittle$Hit Physical Area 50%$Hit Stamina Leech 50%$Hit Mana Leech 56%$Hit Life Leech 56%$Hit Lower Defense 70%$Dexterity Bonus 5$Mana Increase 4$Mana Regeneration 6$Luck 100$Enhance Potions 10%$Defense Chance Increase 15%$Damage Increase 50%$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 10$One-Handed Weapon$Skill Required: Swordsmanship$Durability 255 / 255$Legendary Artifact$ 
MDLYEUD,DAMYEUD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Intelligence Bonus 8$Mana Increase 4$Mana Regeneration 3$Luck 150$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 18%$Durability 255 / 255$Major Artifact$ 
JDLYEUD,DAMYEUD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Peacemaking +15$Musicianship +20$Antique$Mana Increase 4$Enhance Potions 25%$Hit Chance Increase 15%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
XCLYEUD,DAMYEUD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Healing +5$Tactics +20$Antique$Dexterity Bonus 8$Mana Regeneration 3$Luck 150$Hit Chance Increase 15%$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
YCLYEUD,DAMYEUD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Healing +15$Stealth +15$Wrestling +15$Antique$Enhance Potions 25%$Hit Chance Increase 15%$Faster Casting 1$Energy Resist 20%$Durability 255 / 255$Major Artifact$ 
DDLYEUD,DAMYEUD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Swordsmanship +15$Antique$Strength Bonus 8$Intelligence Bonus 8$Enhance Potions 25%$Spell Damage Increase 15%$Faster Cast Recovery 3$Swing Speed Increase 10%$Cold Resist 15%$Durability 255 / 255$Major Artifact$ 
CDLYEUD,DAMYEUD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Healing +15$Parrying +15$Tactics +15$Swordsmanship +20$Antique$Stamina Increase 4$Luck 100$Enhance Potions 25%$Spell Damage Increase 15%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
RCLYEUD,DAMYEUD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Wrestling +20$Fencing +15$Antique$Stamina Increase 5$Hit Chance Increase 15%$Defense Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Damage Increase 20%$Durability 255 / 255$Legendary Artifact$ 
QCLYEUD,DAMYEUD,Gargish Cloth Leggings,Legs,Gargish Cloth Leggings$Insured$Weight: 4 Stones$Gargoyles Only$Brittle$Strength Bonus 4$Dexterity Bonus 4$Intelligence Bonus 4$Stamina Regeneration 3$Mana Regeneration 3$Hit Chance Increase 4%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 5%$Fire Resist 7%$Cold Resist 21%$Poison Resist 6%$Energy Resist 6%$Lower Requirements 70%$Strength Requirement 6$Durability 255 / 255$Major Artifact$ 
OCLYEUD,DAMYEUD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Fencing +15$Antique$Strength Bonus 8$Dexterity Bonus 8$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Reagent Cost 20%$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
LCLYEUD,DAMYEUD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Meditation +15$Antique$Intelligence Bonus 8$Mana Regeneration 3$Enhance Potions 25%$Defense Chance Increase 15%$Swing Speed Increase 10%$Damage Increase 25%$Poison Resist 15%$Durability 255 / 255$Major Artifact$ 
MCLYEUD,DAMYEUD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Tactics +15$Antique$Mana Regeneration 3$Enhance Potions 25%$Defense Chance Increase 15%$Faster Casting 1$Lower Mana Cost 8%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
YGLYEUD,DAMYEUD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Magery +15$Antique$Stamina Increase 4$Mana Increase 4$Enhance Potions 25%$Defense Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Swing Speed Increase 10%$Durability 255 / 255$Major Artifact$ 
NZRCXTD,PCRCXTD,Arcane Bone Gloves Of Haste,Gloves,Arcane Bone Gloves Of Haste$Insured$Weight: 2 Stones$Brittle$Casting Focus 1%$Dexterity Bonus 4$Intelligence Bonus 4$Stamina Increase 10$Mana Increase 8$Stamina Regeneration 3$Lower Mana Cost 8%$Physical Resist 18%$Fire Resist 18%$Cold Resist 19%$Poison Resist 17%$Energy Resist 19%$Mage Armor$Strength Requirement 55$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
DZRCXTD,PCRCXTD,Arcane Gargish Stone Chest Of Haste,Chest,Arcane Gargish Stone Chest Of Haste$Insured$Weight: 15 Stones$Gargoyles Only$Brittle$Dexterity Bonus 5$Intelligence Bonus 3$Stamina Increase 10$Mana Increase 10$Stamina Regeneration 1$Mana Regeneration 1$Lower Mana Cost 8%$Lower Reagent Cost 5%$Physical Resist 6%$Fire Resist 21%$Cold Resist 19%$Poison Resist 23%$Energy Resist 21%$Mage Armor$Strength Requirement 40$Durability 255 / 255$Legendary Artifact$ 
EZRCXTD,JJRCXTD,Gargish Bracelet,Bracelet,Gargish Bracelet$Insured$Weight: 1 Stone$Parrying +15$Gargoyles Only$Antique$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 15%$Faster Cast Recovery 4$Faster Casting 1$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
BZRCXTD,JJRCXTD,Studded Gloves,Gloves,Studded Gloves$Insured$Weight: 1 Stone$Brittle$Strength Bonus 5$Dexterity Bonus 4$Intelligence Bonus 4$Stamina Increase 8$Hit Point Regeneration 4$Stamina Regeneration 3$Mana Regeneration 3$Luck 100$Physical Resist 2%$Fire Resist 19%$Cold Resist 3%$Poison Resist 3%$Energy Resist 4%$Mage Armor$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$ 
CZRCXTD,JJRCXTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Archery +20$Antique$Strength Bonus 8$Intelligence Bonus 8$Mana Regeneration 4$Night Sight$Faster Cast Recovery 3$Faster Casting 1$Cold Resist 15%$Durability 255 / 255$Legendary Artifact$ 
HZRCXTD,JJRCXTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Peacemaking +15$Discordance +15$Antique$Dexterity Bonus 10$Mana Regeneration 3$Defense Chance Increase 15%$Spell Damage Increase 15%$Lower Mana Cost 8%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
IZRCXTD,JJRCXTD,Gargish Bracelet,Bracelet,Gargish Bracelet$Insured$Weight: 1 Stone$Chivalry +20$Animal Taming +10$Gargoyles Only$Antique$Mana Increase 5$Mana Regeneration 4$Night Sight$Hit Chance Increase 15%$Defense Chance Increase 20%$Spell Damage Increase 15%$Durability 255 / 255$Legendary Artifact$ 
FZRCXTD,JJRCXTD,Gargish Ring,Ring,Gargish Ring$Insured$Weight: 1 Stone$Throwing +15$Gargoyles Only$Antique$Mana Regeneration 3$Enhance Potions 25%$Defense Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Swing Speed Increase 10%$Cold Resist 15%$Durability 255 / 255$Major Artifact$ 
GZRCXTD,JJRCXTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Anatomy +15$Antique$Intelligence Bonus 8$Mana Increase 5$Night Sight$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 15%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Durability 255 / 255$Major Artifact$ 
VYRCXTD,SCRCXTD,Mystic Platemail Legs Of Vitality,Legs,Mystic Platemail Legs Of Vitality$Insured$Weight: 7 Stones$Brittle$Strength Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Mana Increase 8$Hit Point Regeneration 3$Mana Regeneration 2$Lower Mana Cost 8%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 90$Durability 255 / 255$Legendary Artifact$ 
WYRCXTD,JJRCXTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Evaluate Intelligence +15$Antique$Intelligence Bonus 8$Mana Increase 5$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
TYRCXTD,JJRCXTD,Gargish Bracelet,Bracelet,Gargish Bracelet$Insured$Weight: 1 Stone$Bushido +20$Animal Lore +15$Mace Fighting +20$Gargoyles Only$Antique$Strength Bonus 8$Mana Regeneration 3$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Durability 255 / 255$Legendary Artifact$ 
UYRCXTD,PCRCXTD,Arcane Studded Gloves Of Haste,Gloves,Arcane Studded Gloves Of Haste$Insured$Weight: 1 Stone$Brittle$Dexterity Bonus 4$Intelligence Bonus 4$Stamina Increase 10$Mana Increase 2$Stamina Regeneration 3$Mana Regeneration 4$Lower Mana Cost 6%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 19%$Mage Armor$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$ 
ZYRCXTD,JJRCXTD,Gargish Bracelet,Bracelet,Gargish Bracelet$Insured$Weight: 1 Stone$Throwing +5$Stealth +10$Mace Fighting +20$Gargoyles Only$Antique$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 20%$Faster Casting 1$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
AZRCXTD,JJRCXTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Archery +15$Antique$Dexterity Bonus 8$Intelligence Bonus 8$Mana Increase 4$Enhance Potions 25%$Hit Chance Increase 15%$Faster Casting 1$Lower Reagent Cost 25%$Durability 255 / 255$Major Artifact$ 
STRCXTD,JJRCXTD,Gargish Bracelet,Bracelet,Gargish Bracelet$Insured$Weight: 1 Stone$Throwing +15$Gargoyles Only$Antique$Dexterity Bonus 8$Stamina Increase 5$Luck 100$Enhance Potions 35%$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Mana Cost 8%$Durability 255 / 255$Legendary Artifact$ 
ITRCXTD,JJRCXTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Wrestling +15$Antique$Dexterity Bonus 8$Intelligence Bonus 8$Mana Regeneration 4$Hit Chance Increase 15%$Defense Chance Increase 15%$Lower Mana Cost 8%$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
FTRCXTD,SCRCXTD,Mystic Platemail Arms Of Vitality,Arms,Mystic Platemail Arms Of Vitality$Insured$Weight: 5 Stones$Brittle$Strength Bonus 4$Intelligence Bonus 4$Hit Point Increase 7$Mana Increase 8$Hit Point Regeneration 2$Mana Regeneration 1$Lower Mana Cost 10%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 2%$Mage Armor$Strength Requirement 80$Durability 255 / 255$Legendary Artifact$ 
GTRCXTD,JJRCXTD,Gargish Ring,Ring,Gargish Ring$Insured$Weight: 1 Stone$Animal Lore +15$Magery +20$Gargoyles Only$Antique$Strength Bonus 8$Stamina Increase 4$Night Sight$Enhance Potions 25%$Spell Damage Increase 15%$Lower Reagent Cost 20%$Durability 255 / 255$Major Artifact$ 
LTRCXTD,JJRCXTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Parrying +15$Swordsmanship +15$Antique$Stamina Increase 4$Mana Increase 4$Enhance Potions 25%$Hit Chance Increase 20%$Defense Chance Increase 15%$Faster Cast Recovery 3$Lower Mana Cost 8%$Durability 255 / 255$Legendary Artifact$ 
KTRCXTD,SCRCXTD,Mystic Ringmail Sleeves Of Vitality,Arms,Mystic Ringmail Sleeves Of Vitality$Insured$Weight: 10 Stones$Brittle$Energy Eater 12%$Intelligence Bonus 2$Hit Point Increase 7$Mana Increase 10$Hit Point Regeneration 3$Mana Regeneration 3$Lower Mana Cost 8%$Physical Resist 3%$Fire Resist 18%$Cold Resist 16%$Poison Resist 20%$Energy Resist 18%$Mage Armor$Strength Requirement 40$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
ZSRCXTD,SCRCXTD,Arcane Leather Gorget Of Vitality,Gorget,Arcane Leather Gorget Of Vitality$Insured$Weight: 1 Stone$Brittle$Strength Bonus 4$Intelligence Bonus 3$Hit Point Increase 5$Mana Increase 8$Hit Point Regeneration 3$Mana Regeneration 1$Lower Mana Cost 10%$Lower Reagent Cost 5%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$ 
ATRCXTD,PCRCXTD,Mystic Bone Gloves Of Haste,Gloves,Mystic Bone Gloves Of Haste$Insured$Weight: 2 Stones$Brittle$Dexterity Bonus 5$Intelligence Bonus 4$Stamina Increase 10$Stamina Regeneration 1$Mana Regeneration 4$Lower Mana Cost 8%$Physical Resist 3%$Fire Resist 18%$Cold Resist 19%$Poison Resist 17%$Energy Resist 19%$Mage Armor$Strength Requirement 55$Durability 255 / 255$Legendary Artifact$ 
XSRCXTD,SCRCXTD,Arcane Dragon Turtle Hide Bustier Of Vitality,Chest,Arcane Dragon Turtle Hide Bustier Of Vitality$Insured$Weight: 6 Stones$Brittle$Kinetic Eater 12%$Casting Focus 1%$Intelligence Bonus 2$Hit Point Increase 5$Mana Increase 6$Hit Point Regeneration 4$Mana Regeneration 3$Lower Mana Cost 10%$Lower Reagent Cost 5%$Physical Resist 19%$Fire Resist 17%$Cold Resist 17%$Poison Resist 19%$Energy Resist 19%$Strength Requirement 30$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$* Requires The "Time Of Legends" Expansion$ 
YSRCXTD,PCRCXTD,Mystic Studded Sleeves Of Haste,Arms,Mystic Studded Sleeves Of Haste$Insured$Weight: 4 Stones$Brittle$Dexterity Bonus 5$Intelligence Bonus 5$Stamina Increase 10$Mana Increase 10$Stamina Regeneration 1$Mana Regeneration 1$Lower Mana Cost 2%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 19%$Mage Armor$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$ 
DTRCXTD,JJRCXTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Strength Bonus 8$Stamina Increase 4$Mana Regeneration 3$Night Sight$Enhance Potions 25%$Defense Chance Increase 20%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
