VKUWNTD,HOXSEPD,Arcane Ringmail Tunic Of Restoration,Chest,Arcane Ringmail Tunic Of Restoration$Insured$Weight: 15 Stones$Brittle$Damage Eater 12%$Intelligence Bonus 4$Hit Point Regeneration 2$Stamina Regeneration 1$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 18%$Cold Resist 16%$Poison Resist 20%$Energy Resist 18%$Mage Armor$Strength Requirement 40$Durability 183 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
SDUWNTD,HOXSEPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Parrying +15$Antique$Mana Increase 4$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 4$Faster Casting 1$Poison Resist 20%$Durability 0 / 174$Legendary Artifact$ 
KJTWNTD,HOXSEPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Antique$Intelligence Bonus 8$Stamina Increase 4$Mana Regeneration 3$Night Sight$Enhance Potions 25%$Hit Chance Increase 20%$Defense Chance Increase 20%$Swing Speed Increase 10%$Fire Resist 15%$Durability 0 / 243$Legendary Artifact$ 
OJTWNTD,HOXSEPD,Arcane Deer Mask Of Vitality,Helm,Arcane Deer Mask Of Vitality$Blessed$Weight: 4 Stones$Brittle$Damage Eater 15%$Casting Focus 1%$Intelligence Bonus 2$Hit Point Increase 5$Mana Increase 2$Hit Point Regeneration 3$Mana Regeneration 4$Lower Mana Cost 2%$Lower Reagent Cost 25%$Physical Resist 17%$Fire Resist 21%$Cold Resist 23%$Poison Resist 16%$Energy Resist 22%$Strength Requirement 10$Durability 242 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
MITWNTD,HOXSEPD,Arcane Woodland Chest Of Restoration,Chest,Arcane Woodland Chest Of Restoration$Insured$Weight: 8 Stones$Elves Only$Brittle$Kinetic Eater 12%$Casting Focus 1%$Intelligence Bonus 3$Mana Increase 2$Hit Point Regeneration 4$Stamina Regeneration 3$Mana Regeneration 4$Lower Mana Cost 4%$Lower Reagent Cost 25%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 95$Durability 252 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
WQSANTD,TJSANTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Discordance +10$Antique$Intelligence Bonus 8$Mana Increase 4$Defense Chance Increase 20%$Spell Damage Increase 15%$Swing Speed Increase 10%$Damage Increase 25%$Fire Resist 20%$Durability 255 / 255$Legendary Artifact$ 
FMSANTD,TJSANTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Peacemaking +15$Animal Lore +15$Musicianship +15$Antique$Strength Bonus 8$Stamina Increase 4$Mana Regeneration 4$Night Sight$Luck 150$Enhance Potions 25%$Hit Chance Increase 15%$Lower Reagent Cost 20%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
VLSANTD,TJSANTD,Leather Gloves,Gloves,Leather Gloves$Insured$Weight: 1 Stone$Brittle$Kinetic Eater 15%$Mana Regeneration 3$Luck 150$Reflect Physical Damage 15%$Defense Chance Increase 4%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 2%$Fire Resist 4%$Cold Resist 18%$Poison Resist 3%$Energy Resist 3%$Lower Requirements 70%$Strength Requirement 6$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Major Artifact$ 
WLSANTD,TJSANTD,Hide Gloves,Gloves,Hide Gloves$Insured$Weight: 2 Stones$Elves Only$Brittle$Damage Eater 12%$Casting Focus 2%$Mana Increase 8$Mana Regeneration 4$Defense Chance Increase 4%$Lower Mana Cost 8%$Physical Resist 3%$Fire Resist 3%$Cold Resist 19%$Poison Resist 3%$Energy Resist 17%$Lower Requirements 70%$Mage Armor$Strength Requirement 4$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Major Artifact$ 
EOSANTD,TJSANTD,Platemail Gloves,Gloves,Platemail Gloves$Insured$Weight: 2 Stones$Brittle$Strength Bonus 5$Mana Increase 8$Hit Point Regeneration 3$Luck 100$Reflect Physical Damage 15%$Hit Chance Increase 4%$Defense Chance Increase 4%$Lower Mana Cost 8%$Physical Resist 5%$Fire Resist 3%$Cold Resist 2%$Poison Resist 3%$Energy Resist 17%$Lower Requirements 70%$Strength Requirement 21$Durability 255 / 255$Major Artifact$ 
AOSANTD,TJSANTD,Ringmail Sleeves,Arms,Ringmail Sleeves$Insured$Weight: 10 Stones$Brittle$Strength Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Stamina Increase 10$Hit Point Regeneration 2$Mana Regeneration 3$Luck 100$Enhance Potions 3%$Defense Chance Increase 4%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 23%$Cold Resist 16%$Poison Resist 20%$Energy Resist 18%$Mage Armor$Strength Requirement 40$Durability 255 / 255$Legendary Artifact$ 
OBWQLTD,ENLUUND,Vicious Bracelet,Bracelet,Vicious Bracelet$Insured$Weight: 1 Stone$Prized$Enhance Potions 10%$Hit Chance Increase 20%$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Lesser Artifact$ 
NIGNKTD,GYWFUND,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Ninjitsu +15$Tactics +15$Swordsmanship +15$Antique$Strength Bonus 8$Stamina Increase 4$Mana Increase 4$Enhance Potions 25%$Hit Chance Increase 15%$Lower Mana Cost 8%$Durability 255 / 255$Legendary Artifact$ 
EZAIFTD,GYWFUND,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Focus +15$Antique$Stamina Increase 4$Luck 150$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 15%$Lower Mana Cost 8%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
VZAIFTD,ENLUUND,Vicious Bracelet Of Haste,Bracelet,Vicious Bracelet Of Haste$Insured$Weight: 1 Stone$Prized$Stamina Increase 4$Hit Chance Increase 15%$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Lesser Artifact$ 
SZAIFTD,PINGFOD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Spirit Speak +15$Antique$Dexterity Bonus 8$Mana Regeneration 3$Enhance Potions 35%$Defense Chance Increase 15%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Swing Speed Increase 10%$Energy Resist 15%$Durability 255 / 255$Legendary Artifact$ 
EJAIFTD,GQTJTND,Leather Gorget,Gorget,Leather Gorget$Weight: 1 Stone$Brittle$Dexterity Bonus 4$Intelligence Bonus 4$Mana Increase 8$Mana Regeneration 1$Enhance Potions 2%$Hit Chance Increase 4%$Defense Chance Increase 4%$Lower Mana Cost 10%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 23%$Lower Requirements 30%$Strength Requirement 14$Durability 255 / 255$Legendary Artifact$ 
YLAIFTD,GYWFUND,Ring,Ring,Ring$Insured$Weight: 1 Stone$Ninjitsu +20$Antique$Mana Increase 4$Night Sight$Luck 150$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 15%$Damage Increase 25%$Physical Resist 15%$Durability 255 / 255$Legendary Artifact$ 
FXIBFTD,RJNQVTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Fencing +10$Prized$Dexterity Bonus 8$Enhance Potions 25%$Hit Chance Increase 20%$Defense Chance Increase 15%$Swing Speed Increase 10%$Durability 255 / 255$Greater Artifact$ 
PEWIETD,GYWFUND,Ring,Ring,Ring$Insured$Weight: 1 Stone$Discordance +15$Tactics +15$Antique$Dexterity Bonus 8$Mana Increase 5$Mana Regeneration 3$Luck 150$Enhance Potions 25%$Hit Chance Increase 15%$Lower Mana Cost 8%$Swing Speed Increase 10%$Damage Increase 35%$Cold Resist 15%$Durability 255 / 255$Legendary Artifact$ 
MOJNDTD,KDNOQRD,Mystic Woodland Gorget Of Haste,Gorget,Mystic Woodland Gorget Of Haste$Weight: 3 Stones$Elves Only$Brittle$Dexterity Bonus 4$Intelligence Bonus 4$Stamina Increase 8$Mana Increase 4$Mana Regeneration 1$Lower Mana Cost 8%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 45$Durability 255 / 255$Major Artifact$ 
INUOWSD,ENLUUND,Vicious Bracelet Of Haste,Bracelet,Vicious Bracelet Of Haste$Insured$Weight: 1 Stone$Prized$Stamina Increase 5$Hit Chance Increase 20%$Swing Speed Increase 5%$Damage Increase 20%$Durability 255 / 255$Major Magic Item$ 
BBUOWSD,GQTJTND,Platemail Arms,Arms,Platemail Arms$Weight: 5 Stones$Brittle$Cold Eater 12%$Strength Bonus 4$Hit Point Increase 5$Stamina Increase 8$Mana Regeneration 4$Reflect Physical Damage 15%$Enhance Potions 2%$Lower Mana Cost 8%$Physical Resist 5%$Fire Resist 18%$Cold Resist 2%$Poison Resist 3%$Energy Resist 2%$Mage Armor$Strength Requirement 80$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Major Artifact$ 
LCTOWSD,GQTJTND,Platemail Legs,Legs,Platemail Legs$Weight: 7 Stones$Brittle$Strength Bonus 4$Intelligence Bonus 4$Mana Increase 8$Mana Regeneration 3$Luck 100$Reflect Physical Damage 15%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 20%$Fire Resist 18%$Cold Resist 2%$Poison Resist 3%$Energy Resist 2%$Strength Requirement 90$Durability 255 / 255$Major Artifact$ 
STSOWSD,LSUVTPD,Bone Arms,Arms,Bone Arms$Weight: 2 Stones$Brittle$Hit Point Increase 5$Mana Increase 8$Hit Point Regeneration 3$Stamina Regeneration 3$Reflect Physical Damage 20%$Lower Mana Cost 8%$Physical Resist 18%$Fire Resist 23%$Cold Resist 4%$Poison Resist 2%$Energy Resist 19%$Mage Armor$Strength Requirement 55$Durability 255 / 255$Legendary Artifact$ 
KJSOWSD,KDNOQRD,Mystic Bone Leggings Of Haste,Legs,Mystic Bone Leggings Of Haste$Weight: 3 Stones$Brittle$Intelligence Bonus 1$Stamina Increase 8$Mana Increase 4$Stamina Regeneration 3$Mana Regeneration 3$Lower Mana Cost 10%$Physical Resist 3%$Fire Resist 18%$Cold Resist 19%$Poison Resist 17%$Energy Resist 19%$Mage Armor$Strength Requirement 55$Durability 255 / 255$Major Artifact$ 
EUBNUSD,LSUVTPD,Studded Leggings,Legs,Studded Leggings$Weight: 5 Stones$Brittle$Strength Bonus 4$Intelligence Bonus 4$Stamina Increase 8$Hit Point Regeneration 3$Stamina Regeneration 1$Mana Regeneration 1$Reflect Physical Damage 10%$Enhance Potions 3%$Hit Chance Increase 4%$Defense Chance Increase 5%$Physical Resist 22%$Fire Resist 19%$Cold Resist 23%$Poison Resist 3%$Energy Resist 24%$Mage Armor$Strength Requirement 30$Durability 255 / 255$Legendary Artifact$ 
VMBNUSD,GQTJTND,Platemail Gorget,Gorget,Platemail Gorget$Weight: 2 Stones$Brittle$Dexterity Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Mana Regeneration 4$Reflect Physical Damage 20%$Hit Chance Increase 4%$Defense Chance Increase 5%$Physical Resist 5%$Fire Resist 3%$Cold Resist 2%$Poison Resist 23%$Energy Resist 2%$Lower Requirements 70%$Mage Armor$Strength Requirement 13$Durability 255 / 255$Legendary Artifact$ 
TMBNUSD,TJSANTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Archery +15$Antique$Intelligence Bonus 10$Luck 100$Hit Chance Increase 15%$Defense Chance Increase 20%$Spell Damage Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Durability 255 / 255$Legendary Artifact$ 
EXANUSD,GQTJTND,Jester Hat,Helm,Jester Hat$Weight: 1 Stone$Brittle$Strength Bonus 4$Hit Point Increase 5$Mana Increase 8$Hit Point Regeneration 1$Mana Regeneration 1$Luck 60$Enhance Potions 1%$Defense Chance Increase 4%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 20%$Fire Resist 20%$Cold Resist 24%$Poison Resist 25%$Energy Resist 25%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$ 
FXANUSD,GQTJTND,Ringmail Sleeves,Arms,Ringmail Sleeves$Weight: 10 Stones$Brittle$Dexterity Bonus 4$Hit Point Increase 7$Stamina Regeneration 1$Mana Regeneration 4$Reflect Physical Damage 10%$Enhance Potions 2%$Hit Chance Increase 4%$Defense Chance Increase 5%$Physical Resist 18%$Fire Resist 23%$Cold Resist 16%$Poison Resist 25%$Energy Resist 18%$Lower Requirements 70%$Mage Armor$Strength Requirement 12$Durability 255 / 255$Legendary Artifact$ 
GVANUSD,ENLUUND,Ring,Ring,Ring$Insured$Weight: 1 Stone$Discordance +15$Tactics +15$Swordsmanship +15$Antique$Mana Increase 5$Mana Regeneration 3$Enhance Potions 35%$Hit Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
UQANUSD,ENLUUND,Ring,Ring,Ring$Insured$Weight: 1 Stone$Magery +15$Antique$Dexterity Bonus 8$Night Sight$Enhance Potions 35%$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Casting 1$Lower Reagent Cost 25%$Fire Resist 15%$Durability 255 / 255$Legendary Artifact$ 
UGZMUSD,KDNOQRD,Mystic Woodland Gauntlets Of Haste,Gloves,Mystic Woodland Gauntlets Of Haste$Weight: 2 Stones$Elves Only$Brittle$Dexterity Bonus 4$Intelligence Bonus 4$Stamina Increase 8$Mana Increase 4$Mana Regeneration 1$Lower Mana Cost 8%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 70$Durability 255 / 255$Major Artifact$ 
FQYMUSD,ENLUUND,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Parrying +15$Antique$Strength Bonus 8$Dexterity Bonus 8$Intelligence Bonus 8$Luck 100$Enhance Potions 35%$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Casting 1$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
EOYMUSD,ENLUUND,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Magery +15$Antique$Mana Regeneration 3$Enhance Potions 25%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Casting 1$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Legendary Artifact$ 
IVTESSD,GQTJTND,Leather Sleeves,Arms,Leather Sleeves$Weight: 2 Stones$Brittle$Strength Bonus 1$Dexterity Bonus 5$Hit Point Increase 5$Stamina Increase 10$Stamina Regeneration 1$Mana Regeneration 3$Luck 50$Hit Chance Increase 1%$Lower Mana Cost 8%$Physical Resist 17%$Fire Resist 24%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$ 
LNNIESD,HOXSEPD,Arcane Platemail Gloves Of Vitality,Gloves,Arcane Platemail Gloves Of Vitality$Insured$Weight: 2 Stones$Brittle$Fire Eater 12%$Casting Focus 1%$Intelligence Bonus 2$Hit Point Increase 5$Mana Increase 8$Hit Point Regeneration 3$Mana Regeneration 3$Lower Reagent Cost 25%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 2%$Mage Armor$Strength Requirement 70$Durability 245 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
UTJPZRD,PINGFOD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Provocation +15$Antique$Mana Increase 4$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 15%$Lower Mana Cost 8%$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Legendary Artifact$ 
GDJPZRD,GQTJTND,Plate Helm,Helm,Plate Helm$Weight: 5 Stones$Brittle$Strength Bonus 5$Dexterity Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Stamina Increase 8$Luck 50$Reflect Physical Damage 15%$Defense Chance Increase 4%$Lower Reagent Cost 10%$Physical Resist 20%$Fire Resist 23%$Cold Resist 22%$Poison Resist 18%$Energy Resist 17%$Lower Requirements 40%$Strength Requirement 48$Durability 255 / 255$Legendary Artifact$ 
TQIPZRD,PINGFOD,Gargish Ring,Ring,Gargish Ring$Insured$Weight: 1 Stone$Throwing +15$Spirit Speak +15$Swordsmanship +15$Gargoyles Only$Antique$Stamina Increase 4$Mana Regeneration 3$Luck 100$Enhance Potions 25%$Hit Chance Increase 20%$Lower Mana Cost 8%$Durability 255 / 255$Legendary Artifact$ 
PSIPZRD,GQTJTND,Skullcap,Helm,Skullcap$Weight: 1 Stone$Brittle$Strength Bonus 4$Dexterity Bonus 4$Hit Point Increase 7$Stamina Regeneration 4$Mana Regeneration 3$Reflect Physical Damage 15%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 15%$Fire Resist 3%$Cold Resist 5%$Poison Resist 8%$Energy Resist 8%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$ 
PIIPZRD,VKETBTD,Wizard's Hat,Helm,Wizard's Hat$Weight: 1 Stone$Brittle$Dexterity Bonus 4$Stamina Increase 8$Mana Increase 10$Hit Point Regeneration 4$Reflect Physical Damage 15%$Enhance Potions 2%$Hit Chance Increase 4%$Lower Mana Cost 8%$Physical Resist 15%$Fire Resist 5%$Cold Resist 9%$Poison Resist 5%$Energy Resist 5%$Strength Requirement 10$Durability 255 / 255$Major Artifact$ 
DWHPZRD,VKETBTD,Leather Leggings,Legs,Leather Leggings$Weight: 4 Stones$Brittle$Strength Bonus 4$Dexterity Bonus 4$Hit Point Increase 7$Mana Increase 10$Mana Regeneration 3$Enhance Potions 2%$Hit Chance Increase 4%$Lower Mana Cost 8%$Physical Resist 2%$Fire Resist 19%$Cold Resist 3%$Poison Resist 3%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$ 
KUHPZRD,LSUVTPD,Bone Gloves,Gloves,Bone Gloves$Weight: 2 Stones$Brittle$Intelligence Bonus 4$Hit Point Increase 7$Mana Increase 8$Mana Regeneration 3$Luck 60$Reflect Physical Damage 15%$Enhance Potions 1%$Hit Chance Increase 4%$Physical Resist 18%$Fire Resist 23%$Cold Resist 24%$Poison Resist 22%$Energy Resist 19%$Lower Requirements 40%$Mage Armor$Strength Requirement 33$Durability 255 / 255$Legendary Artifact$ 
WTHPZRD,PINGFOD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Resisting Spells +15$Antique$Mana Increase 4$Luck 100$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 15%$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Legendary Artifact$ 
JNHPZRD,VKETBTD,Leather Gloves,Gloves,Leather Gloves$Weight: 1 Stone$Brittle$Dexterity Bonus 4$Hit Point Increase 7$Stamina Increase 8$Mana Increase 8$Hit Point Regeneration 3$Reflect Physical Damage 15%$Enhance Potions 2%$Hit Chance Increase 4%$Defense Chance Increase 5%$Physical Resist 2%$Fire Resist 4%$Cold Resist 3%$Poison Resist 3%$Energy Resist 3%$Strength Requirement 20$Durability 255 / 255$Major Artifact$ 
QMHPZRD,TJSANTD,Gargish Ring,Ring,Gargish Ring$Insured$Weight: 1 Stone$Animal Taming +15$Gargoyles Only$Antique$Strength Bonus 8$Luck 100$Hit Chance Increase 20%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 4$Faster Casting 1$Swing Speed Increase 10%$Damage Increase 25%$Energy Resist 15%$Durability 255 / 255$Legendary Artifact$ 
WSGPZRD,GQTJTND,Ringmail Sleeves,Arms,Ringmail Sleeves$Weight: 15 Stones$Brittle$Dexterity Bonus 4$Intelligence Bonus 4$Stamina Increase 8$Hit Point Regeneration 4$Stamina Regeneration 3$Reflect Physical Damage 15%$Lower Mana Cost 10%$Lower Reagent Cost 20%$Physical Resist 3%$Fire Resist 3%$Cold Resist 1%$Poison Resist 20%$Energy Resist 3%$Mage Armor$Strength Requirement 40$Durability 255 / 255$Legendary Artifact$ 
PLGPZRD,GQTJTND,Chainmail Coif,Helm,Chainmail Coif$Weight: 7 Stones$Brittle$Dexterity Bonus 4$Stamina Increase 8$Hit Point Regeneration 3$Stamina Regeneration 3$Mana Regeneration 3$Luck 150$Defense Chance Increase 5%$Lower Mana Cost 8%$Physical Resist 4%$Fire Resist 4%$Cold Resist 4%$Poison Resist 16%$Energy Resist 2%$Strength Requirement 60$Durability 255 / 255$Legendary Artifact$ 
ISKSYRD,HOXSEPD,Arcane Woodland Chest Of Restoration,Chest,Arcane Woodland Chest Of Restoration$Insured$Weight: 8 Stones$Elves Only$Brittle$Damage Eater 12%$Casting Focus 1%$Intelligence Bonus 2$Mana Increase 2$Hit Point Regeneration 3$Stamina Regeneration 4$Mana Regeneration 4$Lower Mana Cost 10%$Lower Reagent Cost 10%$Physical Resist 22%$Fire Resist 21%$Cold Resist 19%$Poison Resist 25%$Energy Resist 4%$Lower Requirements 20%$Mage Armor$Strength Requirement 76$Durability 231 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
FGSBWRD,VKETBTD,Leather Shorts,Legs,Leather Shorts$Weight: 3 Stones$Brittle$Strength Bonus 4$Dexterity Bonus 4$Hit Point Increase 7$Stamina Increase 8$Mana Increase 8$Hit Chance Increase 5%$Lower Mana Cost 8%$Physical Resist 17%$Fire Resist 4%$Cold Resist 3%$Poison Resist 23%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$ 
CMRBWRD,PINGFOD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Wrestling +15$Antique$Strength Bonus 8$Dexterity Bonus 8$Intelligence Bonus 10$Enhance Potions 35%$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Durability 255 / 255$Legendary Artifact$ 
ATQBWRD,TJSANTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Provocation +15$Antique$Intelligence Bonus 8$Mana Increase 5$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 20%$Spell Damage Increase 15%$Faster Casting 1$Durability 255 / 255$Legendary Artifact$ 
