OATTXRD,ACRTXRD,Straw Hat,Helm,Straw Hat$Insured$Weight: 1 Stone$Brittle$Energy Eater 12%$Casting Focus 2%$Intelligence Bonus 5$Hit Point Increase 5$Mana Increase 8$Hit Point Regeneration 3$Mana Regeneration 1$Hit Chance Increase 4%$Defense Chance Increase 4%$Lower Reagent Cost 20%$Physical Resist 15%$Fire Resist 20%$Cold Resist 29%$Poison Resist 20%$Energy Resist 20%$Strength Requirement 10$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
MZSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Dexterity Bonus 8$Stamina Increase 4$Mana Regeneration 3$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 20%$Faster Cast Recovery 3$Lower Mana Cost 10%$Lower Reagent Cost 20%$Durability 255 / 255$Legendary Artifact$ 
KYSTXRD,ACRTXRD,Studded Gloves,Gloves,Studded Gloves$Insured$Weight: 1 Stone$Brittle$Kinetic Eater 12%$Strength Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Stamina Increase 8$Mana Increase 8$Mana Regeneration 3$Luck 150$Enhance Potions 2%$Hit Chance Increase 4%$Physical Resist 17%$Fire Resist 4%$Cold Resist 3%$Poison Resist 3%$Energy Resist 4%$Strength Requirement 25$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
QSSTXRD,ACRTXRD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Archery +15$Provocation +15$Antique$Strength Bonus 8$Dexterity Bonus 8$Stamina Increase 4$Enhance Potions 25%$Hit Chance Increase 15%$Cold Resist 15%$Durability 255 / 255$Major Artifact$ 
ESSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Peacemaking +15$Meditation +15$Musicianship +15$Antique$Mana Regeneration 3$Luck 100$Enhance Potions 35%$Spell Damage Increase 15%$Faster Cast Recovery 4$Lower Reagent Cost 20%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
KSSTXRD,ACRTXRD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Bushido +20$Stealth +15$Spirit Speak +15$Antique$Dexterity Bonus 8$Mana Regeneration 3$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 15%$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
BSSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Parrying +15$Antique$Strength Bonus 8$Intelligence Bonus 8$Mana Increase 4$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Reagent Cost 25%$Durability 255 / 255$Legendary Artifact$ 
FRSTXRD,ACRTXRD,Hide Gorget,Gorget,Hide Gorget$Insured$Weight: 3 Stones$Elves Only$Brittle$Damage Eater 12%$Stamina Increase 8$Mana Increase 8$Hit Point Regeneration 3$Mana Regeneration 3$Enhance Potions 3%$Hit Chance Increase 4%$Defense Chance Increase 5%$Physical Resist 23%$Fire Resist 3%$Cold Resist 4%$Poison Resist 3%$Energy Resist 17%$Lower Requirements 70%$Strength Requirement 4$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
PVSTXRD,ACRTXRD,Orc Helm,Helm,Orc Helm$Insured$Weight: 5 Stones$Brittle$Strength Bonus 5$Intelligence Bonus 4$Stamina Increase 8$Hit Point Regeneration 3$Mana Regeneration 3$Reflect Physical Damage 15%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 3%$Fire Resist 1%$Cold Resist 3%$Poison Resist 23%$Energy Resist 20%$Lower Requirements 70%$Strength Requirement 9$Durability 255 / 255$Legendary Artifact$ 
QVSTXRD,ACRTXRD,Leaf Leggings,Legs,Leaf Leggings$Insured$Weight: 2 Stones$Elves Only$Brittle$Dexterity Bonus 4$Hit Point Increase 5$Stamina Increase 8$Mana Increase 10$Stamina Regeneration 3$Mana Regeneration 1$Reflect Physical Damage 15%$Hit Chance Increase 4%$Defense Chance Increase 4%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 23%$Cold Resist 17%$Poison Resist 19%$Energy Resist 19%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$ 
OVSTXRD,ACRTXRD,Metal Shield,Shield,Metal Shield$Insured$Weight: 6 Stones$Brittle$Soul Charge 20%$Damage Eater 12%$Mana Increase 4$Stamina Regeneration 3$Luck 100$Reflect Physical Damage 15%$Defense Chance Increase 20%$Faster Casting 1$Damage Increase 25%$Fire Resist 1%$Cold Resist 20%$Strength Requirement 45$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
LVSTXRD,ACRTXRD,Bone Gloves,Gloves,Bone Gloves$Insured$Weight: 1 Stone$Brittle$Casting Focus 2%$Dexterity Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Stamina Increase 8$Mana Increase 10$Hit Point Regeneration 4$Physical Resist 3%$Fire Resist 3%$Cold Resist 24%$Poison Resist 17%$Energy Resist 4%$Lower Requirements 70%$Strength Requirement 16$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
RUSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Intelligence Bonus 8$Mana Increase 4$Mana Regeneration 4$Night Sight$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 15%$Swing Speed Increase 10%$Durability 255 / 255$Major Artifact$ 
HUSTXRD,ACRTXRD,Leather Leggings,Legs,Leather Leggings$Insured$Weight: 4 Stones$Brittle$Kinetic Eater 12%$Strength Bonus 4$Dexterity Bonus 4$Intelligence Bonus 4$Mana Increase 10$Hit Point Regeneration 3$Enhance Potions 2%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 2%$Fire Resist 4%$Cold Resist 3%$Poison Resist 3%$Energy Resist 3%$Lower Requirements 70%$Strength Requirement 6$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Major Artifact$ 
CUSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Throwing +15$Musicianship +15$Antique$Stamina Increase 4$Enhance Potions 25%$Hit Chance Increase 20%$Defense Chance Increase 15%$Spell Damage Increase 15%$Lower Mana Cost 8%$Durability 255 / 255$Major Artifact$ 
ZTSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Wrestling +15$Antique$Strength Bonus 10$Night Sight$Enhance Potions 25%$Hit Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
AUSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Stealing +15$Antique$Intelligence Bonus 8$Stamina Increase 4$Luck 100$Enhance Potions 35%$Hit Chance Increase 15%$Lower Mana Cost 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
STSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Strength Bonus 10$Stamina Increase 4$Luck 150$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
LTSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Musicianship +20$Antique$Mana Increase 4$Mana Regeneration 3$Luck 100$Enhance Potions 25%$Hit Chance Increase 15%$Faster Casting 1$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
JTSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Ninjitsu +15$Parrying +15$Antique$Strength Bonus 8$Intelligence Bonus 8$Enhance Potions 25%$Hit Chance Increase 15%$Faster Cast Recovery 3$Swing Speed Increase 10%$Durability 255 / 255$Major Artifact$ 
NTSTXRD,ACRTXRD,Wide-Brim Hat,Helm,Wide-Brim Hat$Insured$Weight: 1 Stone$Brittle$Damage Eater 15%$Dexterity Bonus 4$Intelligence Bonus 4$Hit Point Increase 7$Stamina Increase 8$Mana Increase 8$Stamina Regeneration 4$Reflect Physical Damage 15%$Enhance Potions 3%$Lower Mana Cost 8%$Fire Resist 5%$Cold Resist 9%$Poison Resist 25%$Energy Resist 5%$Strength Requirement 10$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
JOSTXRD,ACRTXRD,Ringmail Tunic,Chest,Ringmail Tunic$Insured$Weight: 15 Stones$Brittle$Dexterity Bonus 5$Intelligence Bonus 4$Hit Point Increase 5$Mana Increase 8$Mana Regeneration 3$Luck 100$Enhance Potions 2%$Physical Resist 3%$Fire Resist 3%$Cold Resist 16%$Poison Resist 20%$Energy Resist 23%$Strength Requirement 40$Durability 255 / 255$Legendary Artifact$ 
HOSTXRD,ACRTXRD,Woodland Arms,Arms,Woodland Arms$Insured$Weight: 5 Stones$Elves Only$Brittle$Casting Focus 2%$Dexterity Bonus 5$Intelligence Bonus 4$Stamina Increase 8$Mana Regeneration 3$Enhance Potions 2%$Defense Chance Increase 4%$Lower Mana Cost 8%$Physical Resist 5%$Fire Resist 18%$Cold Resist 2%$Poison Resist 3%$Energy Resist 2%$Strength Requirement 80$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Major Artifact$ 
VNSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Animal Lore +15$Antique$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 15%$Faster Cast Recovery 4$Faster Casting 1$Lower Mana Cost 8%$Lower Reagent Cost 20%$Durability 255 / 255$Major Artifact$ 
YMSTXRD,ACRTXRD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Resisting Spells +15$Animal Lore +15$Animal Taming +15$Antique$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Casting 1$Lower Reagent Cost 20%$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
DNSTXRD,ACRTXRD,Wide-Brim Hat,Helm,Wide-Brim Hat$Insured$Weight: 1 Stone$Brittle$Kinetic Eater 15%$Intelligence Bonus 5$Stamina Increase 8$Mana Increase 8$Hit Point Regeneration 4$Mana Regeneration 3$Reflect Physical Damage 15%$Defense Chance Increase 4%$Lower Reagent Cost 20%$Fire Resist 5%$Cold Resist 9%$Poison Resist 20%$Energy Resist 20%$Strength Requirement 10$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
ENSTXRD,ACRTXRD,Metal Kite Shield,Shield,Metal Kite Shield$Insured$Weight: 7 Stones$Brittle$Soul Charge 20%$Fire Eater 12%$Spell Channeling$Reactive Paralyze$Dexterity Bonus 4$Mana Increase 5$Hit Point Regeneration 4$Mana Regeneration 3$Hit Chance Increase 5%$Faster Casting -1$Swing Speed Increase 10%$Energy Resist 1%$Strength Requirement 45$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
BNSTXRD,ACRTXRD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Magery +15$Antique$Stamina Increase 4$Mana Increase 4$Hit Chance Increase 20%$Defense Chance Increase 15%$Lower Mana Cost 8%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
CNSTXRD,ACRTXRD,Skullcap,Helm,Skullcap$Insured$Weight: 1 Stone$Brittle$Damage Eater 12%$Casting Focus 2%$Strength Bonus 5$Stamina Increase 8$Stamina Regeneration 4$Mana Regeneration 4$Reflect Physical Damage 15%$Lower Mana Cost 8%$Fire Resist 3%$Cold Resist 5%$Poison Resist 23%$Energy Resist 8%$Strength Requirement 10$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
QMSTXRD,ACRTXRD,Ringmail Gloves,Gloves,Ringmail Gloves$Insured$Weight: 2 Stones$Brittle$Poison Eater 15%$Hit Point Increase 7$Stamina Increase 8$Mana Increase 8$Hit Point Regeneration 3$Stamina Regeneration 3$Hit Chance Increase 4%$Physical Resist 3%$Fire Resist 23%$Cold Resist 21%$Poison Resist 25%$Energy Resist 3%$Lower Requirements 100%$Durability 255 / 255$* Requires The "Stygian Abyss" Expansion$Legendary Artifact$ 
VMSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Magery +15$Antique$Dexterity Bonus 8$Intelligence Bonus 8$Stamina Increase 4$Luck 100$Enhance Potions 25%$Defense Chance Increase 15%$Swing Speed Increase 10%$Durability 255 / 255$Major Artifact$ 
JMSTXRD,ACRTXRD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Provocation +15$Antique$Mana Increase 4$Luck 100$Enhance Potions 35%$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
KMSTXRD,ACRTXRD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Chivalry +10$Mysticism +15$Animal Lore +15$Fencing +15$Antique$Night Sight$Hit Chance Increase 20%$Faster Casting 1$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
MMSTXRD,ACRTXRD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Resisting Spells +20$Antique$Mana Regeneration 3$Enhance Potions 25%$Hit Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
