CKMWQOD,AUAFGOD,Battle Axe,Two-Handed,"Battle Axe$Insured$Weight: 4 Stones$Splintering Weapon 20%$Hit Fireball 50%$Hit Stamina Leech 50%$Prized$Mana Regeneration 6$Lower Requirements 70%$Physical Damage 100%$Weapon Damage 16 - 19$Weapon Speed 3.5s$Strength Requirement 10$Two-Handed Weapon$Skill Required: Swordsmanship$Durability 45 / 45$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$"
GIQVQOD,ZAIZJOD,Arcane Leather Gorget Of Sorcery,Gorget,"Arcane Leather Gorget Of Sorcery$Insured$Weight: 1 Stone$Brittle$Casting Focus 1%$Intelligence Bonus 4$Mana Increase 10$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 15%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$"
SKKVQOD,CDIZJOD,Leafblade,One-Handed,"Leafblade$Insured$Weight: 8 Stones$Splintering Weapon 20%$Hit Fireball 50%$Spell Channeling$Battle Lust$Prized$Mana Regeneration 6$Faster Casting -1$Physical Damage 100%$Weapon Damage 11 - 15$Weapon Speed 2.75s$Strength Requirement 20$One-Handed Weapon$Skill Required: Fencing$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$"
VRHMQOD,AUAFGOD,Vicious Axe Of Quality,Two-Handed,"Vicious Axe Of Quality$Insured$Weight: 4 Stones$Durability +100%$Splintering Weapon 25%$Hit Harm 20%$Water Elemental Slayer$Prized$Damage Increase 20%$Physical Damage 100%$Weapon Damage 14 - 17$Weapon Speed 3s$Strength Requirement 35$Two-Handed Weapon$Skill Required: Swordsmanship$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$"
CAULQOD,ZAIZJOD,Arcane Hide Pauldrons Of Vitality,Arms,"Arcane Hide Pauldrons Of Vitality$Insured$Weight: 4 Stones$Elves Only$Brittle$Damage Eater 12%$Casting Focus 1%$Strength Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Mana Increase 8$Mana Regeneration 1$Lower Mana Cost 6%$Lower Reagent Cost 25%$Physical Resist 18%$Fire Resist 3%$Cold Resist 19%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 20$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$"
IKVHQOD,ODIZJOD,Arcane Longsword Of Restoration,One-Handed,Arcane Longsword Of Restoration$Insured$Weight: 7 Stones$Brittle$Hit Mana Leech 35%$Spell Channeling$Mage Weapon -15 Skill$Mana Increase 4$Hit Point Regeneration 6$Stamina Regeneration 6$Mana Regeneration 9$Physical Damage 100%$Weapon Damage 14 - 18$Weapon Speed 3.5s$Strength Requirement 35$One-Handed Weapon$Skill Required: Swordsmanship$Durability 255 / 255$Legendary Artifact$
KFDHQOD,XAIZJOD,Arcane Leather Sleeves Of Restoration,Arms,"Arcane Leather Sleeves Of Restoration$Insured$Weight: 2 Stones$Brittle$Cold Eater 12%$Intelligence Bonus 4$Mana Increase 4$Hit Point Regeneration 2$Stamina Regeneration 3$Mana Regeneration 4$Lower Mana Cost 8%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$"
WIDHQOD,PHIZJOD,Arcane Platemail Arms Of Haste,Arms,"Arcane Platemail Arms Of Haste$Insured$Weight: 5 Stones$Brittle$Casting Focus 1%$Dexterity Bonus 4$Intelligence Bonus 4$Stamina Increase 10$Mana Increase 4$Mana Regeneration 1$Lower Reagent Cost 20%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 3%$Energy Resist 17%$Mage Armor$Strength Requirement 80$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$"
SECCQOD,ODIZJOD,Arcane Lance Of Slaughter,One-Handed,Arcane Lance Of Slaughter$Insured$Weight: 12 Stones$Brittle$Hit Dispel 50%$Hit Energy Area 70%$Spell Channeling$Mage Weapon -20 Skill$Intelligence Bonus 4$Mana Regeneration 6$Hit Chance Increase 20%$Physical Damage 100%$Weapon Damage 18 - 22$Weapon Speed 4.25s$Strength Requirement 95$One-Handed Weapon$Skill Required: Fencing$Durability 255 / 255$Legendary Artifact$
UAWBQOD,TLWBNND,Plate Helm,Helm,Plate Helm$Insured$Weight: 5 Stones$Brittle$Strength Bonus 5$Stamina Increase 8$Hit Point Regeneration 1$Stamina Regeneration 3$Mana Regeneration 1$Luck 100$Reflect Physical Damage 10%$Hit Chance Increase 4%$Defense Chance Increase 4%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 25%$Fire Resist 18%$Cold Resist 17%$Poison Resist 23%$Energy Resist 22%$Strength Requirement 80$Durability 255 / 255$Legendary Artifact$
DPQYPOD,ODIZJOD,Arcane Repeating Crossbow Of Quality,Two-Handed,Arcane Repeating Crossbow Of Quality$Insured$Weight: 6 Stones$Brittle$Velocity 40%$Spell Channeling$Mage Weapon -15 Skill$Balanced$Mana Increase 5$Lower Mana Cost 4%$Physical Damage 30%$Cold Damage 70%$Weapon Damage 11 - 15$Weapon Speed 2.75s$Range 7$Strength Requirement 30$Two-Handed Weapon$Skill Required: Archery$Durability 255 / 255$Legendary Artifact$
GRVVPOD,EEIZJOD,Mystic Platemail Legs Of Vitality,Legs,Mystic Platemail Legs Of Vitality$Insured$Weight: 7 Stones$Brittle$Strength Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Mana Increase 8$Hit Point Regeneration 3$Mana Regeneration 2$Lower Mana Cost 8%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 90$Durability 255 / 255$Legendary Artifact$
WHNQPOD,ODIZJOD,Arcane Short Spear Of Vitality,Two-Handed,Arcane Short Spear Of Vitality$Insured$Weight: 4 Stones$Brittle$Hit Mana Leech 50%$Hit Life Leech 70%$Spell Channeling$Mage Weapon -20 Skill$Hit Point Increase 3$Mana Increase 5$Hit Point Regeneration 6$Lower Mana Cost 1%$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2s$Strength Requirement 40$Two-Handed Weapon$Skill Required: Fencing$Durability 255 / 255$Legendary Artifact$
XMWLPOD,TLWBNND,Ringmail Tunic,Chest,Ringmail Tunic$Insured$Weight: 15 Stones$Brittle$Intelligence Bonus 5$Hit Point Increase 5$Mana Increase 8$Hit Point Regeneration 4$Enhance Potions 2%$Hit Chance Increase 4%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 3%$Fire Resist 3%$Cold Resist 21%$Poison Resist 25%$Energy Resist 3%$Strength Requirement 40$Durability 255 / 255$Legendary Artifact$
SJNOPOD,AUAFGOD,Crook,Two-Handed,"Crook$Insured$Weight: 3 Stones$Splintering Weapon 25%$Hit Harm 50%$Hit Mana Drain 50%$Prized$Luck 90$Defense Chance Increase 15%$Physical Damage 100%$Weapon Damage 13 - 16$Weapon Speed 2.75s$Strength Requirement 20$Two-Handed Weapon$Skill Required: Mace Fighting$Durability 46 / 46$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$"
URNKPOD,TLWBNND,Wide-Brim Hat,Helm,Wide-Brim Hat$Insured$Weight: 1 Stone$Brittle$Dexterity Bonus 5$Intelligence Bonus 4$Stamina Increase 10$Enhance Potions 2%$Hit Chance Increase 4%$Lower Reagent Cost 25%$Fire Resist 25%$Cold Resist 9%$Poison Resist 20%$Energy Resist 20%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$
OZZJPOD,PHIZJOD,Arcane Leather Gloves Of Haste,Gloves,Arcane Leather Gloves Of Haste$Insured$Weight: 1 Stone$Brittle$Dexterity Bonus 4$Intelligence Bonus 4$Stamina Increase 10$Mana Increase 2$Stamina Regeneration 2$Mana Regeneration 2$Lower Mana Cost 2%$Lower Reagent Cost 25%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$
TNVGPOD,CDIZJOD,Skinning Knife,One-Handed,"Skinning Knife$Insured$Weight: 1 Stone$Splintering Weapon 20%$Hit Fireball 50%$Battle Lust$Hit Point Regeneration 3$Stamina Regeneration 3$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 5$One-Handed Weapon$Skill Required: Swordsmanship$Durability 34 / 34$* Requires The ""Stygian Abyss"" Expansion$Greater Magic Item$"
JJQFPOD,MDIZJOD,Arcane Leather Gloves Of Vitality,Gloves,Arcane Leather Gloves Of Vitality$Insured$Weight: 1 Stone$Brittle$Strength Bonus 2$Intelligence Bonus 1$Hit Point Increase 5$Hit Point Regeneration 4$Mana Regeneration 3$Lower Mana Cost 10%$Lower Reagent Cost 15%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$
AEQDPOD,KDIZJOD,Arcane Platemail Legs Of Sorcery,Legs,Arcane Platemail Legs Of Sorcery$Insured$Weight: 7 Stones$Brittle$Intelligence Bonus 5$Mana Increase 10$Mana Regeneration 4$Lower Mana Cost 10%$Lower Reagent Cost 20%$Physical Resist 20%$Fire Resist 3%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 90$Durability 255 / 255$Legendary Artifact$
VZMCPOD,TLWBNND,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Chivalry +15$Evaluate Intelligence +10$Focus +20$Tactics +15$Mace Fighting +15$Antique$Night Sight$Enhance Potions 25%$Spell Damage Increase 18%$Swing Speed Increase 10%$Damage Increase 35%$Energy Resist 15%$Durability 255 / 255$Legendary Artifact$
XQVAPOD,KDIZJOD,Arcane Chainmail Tunic Of Sorcery,Chest,Arcane Chainmail Tunic Of Sorcery$Insured$Weight: 7 Stones$Intelligence Bonus 5$Mana Increase 10$Mana Regeneration 4$Lower Mana Cost 10%$Lower Reagent Cost 20%$Physical Resist 4%$Fire Resist 4%$Cold Resist 4%$Poison Resist 1%$Energy Resist 2%$Mage Armor$Strength Requirement 60$Durability 47 / 47$Greater Artifact$
TLGAPOD,PHIZJOD,Mystic Orc Helm Of Haste,Helm,Mystic Orc Helm Of Haste$Insured$Weight: 5 Stones$Brittle$Dexterity Bonus 4$Intelligence Bonus 2$Stamina Increase 10$Mana Increase 8$Stamina Regeneration 2$Mana Regeneration 3$Lower Mana Cost 8%$Physical Resist 18%$Fire Resist 16%$Cold Resist 18%$Poison Resist 18%$Energy Resist 5%$Mage Armor$Strength Requirement 30$Durability 255 / 255$Legendary Artifact$
FTAAPOD,ZAIZJOD,Mystic Ringmail Gloves Of Wizardry,Gloves,"Mystic Ringmail Gloves Of Wizardry$Insured$Weight: 2 Stones$Brittle$Casting Focus 2%$Intelligence Bonus 5$Mana Increase 10$Mana Regeneration 4$Lower Mana Cost 10%$Lower Reagent Cost 25%$Physical Resist 3%$Fire Resist 3%$Cold Resist 1%$Poison Resist 5%$Energy Resist 3%$Mage Armor$Strength Requirement 40$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$"
SRXZOOD,AUAFGOD,Kryss,One-Handed,"Kryss$Insured$Weight: 2 Stones$Splintering Weapon 30%$Prized$Strength Bonus 4$Luck 50$Defense Chance Increase 15%$Physical Damage 30%$Chaos Damage 70%$Weapon Damage 10 - 12$Weapon Speed 2s$Strength Requirement 10$One-Handed Weapon$Skill Required: Fencing$Durability 56 / 56$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$"
VGWYOOD,TLWBNND,Leather Tunic,Chest,Leather Tunic$Insured$Weight: 6 Stones$Brittle$Strength Bonus 4$Dexterity Bonus 4$Hit Point Increase 5$Stamina Increase 8$Hit Point Regeneration 3$Mana Regeneration 3$Luck 150$Physical Resist 2%$Fire Resist 4%$Cold Resist 23%$Poison Resist 18%$Energy Resist 3%$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$
GRTYOOD,KDIZJOD,Arcane Platemail Gloves Of Sorcery,Gloves,Arcane Platemail Gloves Of Sorcery$Insured$Weight: 2 Stones$Brittle$Intelligence Bonus 5$Mana Increase 10$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 20%$Fire Resist 18%$Cold Resist 2%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 70$Durability 255 / 255$Legendary Artifact$
RQRXOOD,TLWBNND,Studded Gloves,Gloves,Studded Gloves$Insured$Weight: 1 Stone$Brittle$Hit Point Increase 7$Stamina Increase 10$Mana Increase 10$Hit Point Regeneration 3$Stamina Regeneration 3$Hit Chance Increase 4%$Defense Chance Increase 4%$Lower Mana Cost 8%$Physical Resist 17%$Fire Resist 4%$Cold Resist 3%$Poison Resist 3%$Energy Resist 19%$Mage Armor$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$
AXBWOOD,CDIZJOD,Bone Harvester,One-Handed,"Bone Harvester$Insured$Weight: 3 Stones$Splintering Weapon 25%$Hit Fatigue 50%$Prized$Dexterity Bonus 4$Stamina Increase 4$Defense Chance Increase 15%$Physical Damage 100%$Weapon Damage 12 - 16$Weapon Speed 3s$Strength Requirement 25$One-Handed Weapon$Skill Required: Swordsmanship$Durability 68 / 68$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$"
KUUVOOD,AUAFGOD,Battle Axe,Two-Handed,"Battle Axe$Insured$Weight: 4 Stones$Splintering Weapon 20%$Hit Fireball 70%$Mana Regeneration 3$Luck 100$Fire Resist 5%$Physical Damage 100%$Weapon Damage 16 - 19$Weapon Speed 3.5s$Strength Requirement 35$Two-Handed Weapon$Skill Required: Swordsmanship$Durability 49 / 49$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$"
ARRVOOD,ZAIZJOD,Arcane Hide Pants Of Sorcery,Legs,"Arcane Hide Pants Of Sorcery$Insured$Weight: 5 Stones$Elves Only$Brittle$Casting Focus 1%$Intelligence Bonus 5$Mana Increase 8$Mana Regeneration 3$Lower Mana Cost 10%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 18%$Cold Resist 19%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 25$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$"
MAOVOOD,AUAFGOD,Ornate Axe,Two-Handed,"Ornate Axe$Insured$Weight: 12 Stones$Splintering Weapon 25%$Hit Mana Drain 50%$Battle Lust$Luck 50$Fire Resist 8%$Physical Damage 100%$Weapon Damage 17 - 20$Weapon Speed 3.75s$Strength Requirement 45$Two-Handed Weapon$Skill Required: Swordsmanship$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$"
FGAVOOD,KDIZJOD,Arcane Platemail Gorget Of Sorcery,Gorget,Arcane Platemail Gorget Of Sorcery$Insured$Weight: 2 Stones$Brittle$Intelligence Bonus 5$Mana Increase 10$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 45$Durability 255 / 255$Legendary Artifact$
NCZSOOD,MDIZJOD,Arcane Deer Mask Of Vitality,Helm,Arcane Deer Mask Of Vitality$Insured$Weight: 4 Stones$Brittle$Hit Point Increase 7$Hit Point Regeneration 2$Mana Regeneration 1$Lower Mana Cost 8%$Lower Reagent Cost 25%$Physical Resist 17%$Fire Resist 21%$Cold Resist 23%$Poison Resist 16%$Energy Resist 22%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$
HCOROOD,MDIZJOD,Arcane Leather Leggings Of Vitality,Legs,Arcane Leather Leggings Of Vitality$Insured$Weight: 4 Stones$Brittle$Strength Bonus 3$Hit Point Increase 7$Mana Increase 6$Hit Point Regeneration 1$Mana Regeneration 2$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$
LWKROOD,CDIZJOD,War Axe,One-Handed,"War Axe$Insured$Weight: 8 Stones$Splintering Weapon 25%$Stamina Increase 1$Mana Increase 4$Luck 50$Lower Requirements 30%$Physical Damage 100%$Weapon Damage 12 - 16$Weapon Speed 3s$Strength Requirement 24$One-Handed Weapon$Skill Required: Mace Fighting$Durability 61 / 61$* Requires The ""Stygian Abyss"" Expansion$Greater Magic Item$"
MUFROOD,XAIZJOD,Mystic Vulture Helm Of Restoration,Helm,"Mystic Vulture Helm Of Restoration$Insured$Weight: 5 Stones$Elves Only$Brittle$Cold Eater 15%$Intelligence Bonus 3$Mana Increase 10$Hit Point Regeneration 2$Stamina Regeneration 3$Mana Regeneration 3$Lower Mana Cost 8%$Physical Resist 20%$Fire Resist 16%$Cold Resist 17%$Poison Resist 17%$Energy Resist 20%$Mage Armor$Strength Requirement 25$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$"
XWCQOOD,AUAFGOD,Vicious Ornate Axe,Two-Handed,"Vicious Ornate Axe$Insured$Weight: 12 Stones$Splintering Weapon 25%$Hit Magic Arrow 20%$Hit Mana Drain 30%$Damage Increase 50%$Use Best Weapon Skill$Physical Damage 100%$Weapon Damage 17 - 20$Weapon Speed 3.75s$Strength Requirement 125$Two-Handed Weapon$Skill Required: Swordsmanship$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$"
VHJPOOD,KDIZJOD,Mystic Studded Gloves Of Wizardry,Gloves,Mystic Studded Gloves Of Wizardry$Insured$Weight: 1 Stone$Brittle$Intelligence Bonus 5$Mana Increase 10$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 25%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 4%$Mage Armor$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$
NTWNOOD,KDIZJOD,Mystic Leather Leggings Of Wizardry,Legs,Mystic Leather Leggings Of Wizardry$Insured$Weight: 4 Stones$Intelligence Bonus 5$Mana Increase 10$Mana Regeneration 4$Lower Mana Cost 10%$Lower Reagent Cost 25%$Physical Resist 2%$Fire Resist 4%$Cold Resist 3%$Poison Resist 3%$Energy Resist 3%$Strength Requirement 20$Durability 33 / 33$Greater Artifact$
HKKLOOD,XAIZJOD,Arcane Ringmail Tunic Of Restoration,Chest,"Arcane Ringmail Tunic Of Restoration$Insured$Weight: 15 Stones$Brittle$Damage Eater 12%$Casting Focus 1%$Mana Increase 8$Hit Point Regeneration 3$Mana Regeneration 3$Lower Mana Cost 8%$Lower Reagent Cost 5%$Physical Resist 18%$Fire Resist 18%$Cold Resist 16%$Poison Resist 20%$Energy Resist 18%$Strength Requirement 40$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$"
TGKJOOD,KDIZJOD,Mystic Platemail Gloves Of Wizardry,Gloves,Mystic Platemail Gloves Of Wizardry$Insured$Weight: 2 Stones$Brittle$Intelligence Bonus 3$Mana Increase 10$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 25%$Physical Resist 5%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 70$Durability 255 / 255$Legendary Artifact$
IVAIOOD,MDIZJOD,Arcane Leather Cap Of Vitality,Helm,Arcane Leather Cap Of Vitality$Insured$Weight: 2 Stones$Brittle$Strength Bonus 5$Intelligence Bonus 4$Hit Point Increase 5$Hit Point Regeneration 2$Mana Regeneration 1$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$
IBVHOOD,XAIZJOD,Arcane Leaf Gorget Of Restoration,Gorget,"Arcane Leaf Gorget Of Restoration$Insured$Weight: 2 Stones$Elves Only$Brittle$Poison Eater 12%$Casting Focus 1%$Intelligence Bonus 4$Mana Increase 4$Hit Point Regeneration 1$Stamina Regeneration 4$Mana Regeneration 1$Lower Mana Cost 8%$Physical Resist 17%$Fire Resist 18%$Cold Resist 17%$Poison Resist 19%$Energy Resist 19%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$"
HASHOOD,ZAIZJOD,Arcane Ringmail Leggings Of Defense,Legs,"Arcane Ringmail Leggings Of Defense$Insured$Weight: 15 Stones$Brittle$Casting Focus 1%$Intelligence Bonus 5$Mana Increase 2$Mana Regeneration 1$Lower Mana Cost 10%$Lower Reagent Cost 25%$Physical Resist 23%$Fire Resist 23%$Cold Resist 21%$Poison Resist 25%$Energy Resist 23%$Mage Armor$Strength Requirement 40$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$"
CXZFOOD,TLWBNND,Leather Shorts,Legs,Leather Shorts$Insured$Weight: 3 Stones$Brittle$Intelligence Bonus 4$Hit Point Increase 7$Stamina Increase 8$Mana Increase 10$Hit Point Regeneration 3$Stamina Regeneration 3$Mana Regeneration 3$Physical Resist 17%$Fire Resist 4%$Cold Resist 3%$Poison Resist 3%$Energy Resist 3%$Lower Requirements 70%$Strength Requirement 6$Durability 255 / 255$Legendary Artifact$
CTXCOOD,TLWBNND,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Resisting Spells +15$Necromancy +20$Fencing +15$Antique$Strength Bonus 8$Stamina Increase 4$Mana Increase 5$Mana Regeneration 3$Defense Chance Increase 15%$Faster Cast Recovery 3$Swing Speed Increase 10%$Damage Increase 25%$Poison Resist 15%$Durability 255 / 255$Legendary Artifact$
NDUBOOD,ZAIZJOD,Arcane Woodland Leggings Of Vitality,Legs,"Arcane Woodland Leggings Of Vitality$Insured$Weight: 8 Stones$Elves Only$Brittle$Damage Eater 12%$Casting Focus 1%$Strength Bonus 4$Mana Regeneration 1$Lower Mana Cost 6%$Lower Reagent Cost 25%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 90$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$"
HHPAOOD,TLWBNND,Ringmail Tunic,Chest,Ringmail Tunic$Insured$Weight: 15 Stones$Brittle$Dexterity Bonus 4$Stamina Increase 10$Mana Increase 8$Hit Point Regeneration 1$Stamina Regeneration 1$Hit Chance Increase 4%$Defense Chance Increase 5%$Lower Mana Cost 8%$Physical Resist 23%$Fire Resist 23%$Cold Resist 16%$Poison Resist 20%$Energy Resist 23%$Lower Requirements 70%$Mage Armor$Strength Requirement 12$Durability 255 / 255$Legendary Artifact$
